filename,fold,class_id,class_name
183989-3-1-21.wav,4,3,dog_bark
40722-8-0-8.wav,1,8,siren
157695-3-0-19.wav,4,3,dog_bark
162432-6-4-0.wav,5,6,gun_shot
74725-3-0-1.wav,4,3,dog_bark
125791-3-0-13.wav,1,3,dog_bark
201207-3-13-0.wav,4,3,dog_bark
72537-3-0-8.wav,3,3,dog_bark
27216-3-0-18.wav,7,3,dog_bark
164782-8-0-4.wav,5,8,siren
159750-8-0-6.wav,2,8,siren
158977-6-0-0.wav,4,6,gun_shot
118587-3-0-21.wav,7,3,dog_bark
145612-6-2-0.wav,8,6,gun_shot
34771-3-0-4.wav,5,3,dog_bark
86284-3-0-0.wav,5,3,dog_bark
159752-8-0-9.wav,4,8,siren
89211-3-0-0.wav,2,3,dog_bark
203913-8-0-11.wav,5,8,siren
175842-1-0-0.wav,10,1,car_horn
159738-8-0-1.wav,1,8,siren
161923-3-0-12.wav,6,3,dog_bark
74364-8-1-26.wav,10,8,siren
135527-6-14-0.wav,7,6,gun_shot
200161-3-6-0.wav,3,3,dog_bark
157866-8-0-25.wav,9,8,siren
118963-3-0-0.wav,1,3,dog_bark
51024-3-0-2.wav,10,3,dog_bark
70168-3-1-11.wav,8,3,dog_bark
74364-8-1-18.wav,10,8,siren
54858-3-2-0.wav,1,3,dog_bark
174294-6-0-0.wav,1,6,gun_shot
28808-1-0-9.wav,10,1,car_horn
156418-3-1-0.wav,3,3,dog_bark
24347-8-0-85.wav,4,8,siren
135528-6-1-0.wav,4,6,gun_shot
118279-8-0-0.wav,1,8,siren
157866-8-0-13.wav,9,8,siren
147672-3-0-0.wav,2,3,dog_bark
50885-3-0-4.wav,5,3,dog_bark
26255-3-8-0.wav,10,3,dog_bark
24074-1-0-5.wav,1,1,car_horn
81799-3-0-0.wav,7,3,dog_bark
4910-3-0-0.wav,6,3,dog_bark
94636-8-0-4.wav,3,8,siren
158608-8-0-9.wav,4,8,siren
157866-8-0-27.wav,9,8,siren
33696-3-6-1.wav,3,3,dog_bark
72265-3-5-0.wav,9,3,dog_bark
155283-1-0-0.wav,8,1,car_horn
111671-8-0-10.wav,5,8,siren
22601-8-0-51.wav,3,8,siren
107357-8-1-17.wav,7,8,siren
159744-8-0-6.wav,9,8,siren
128470-3-0-8.wav,10,3,dog_bark
23161-6-0-0.wav,4,6,gun_shot
156869-8-0-10.wav,5,8,siren
159748-8-0-0.wav,9,8,siren
20841-3-4-0.wav,3,3,dog_bark
159748-8-0-1.wav,9,8,siren
183989-3-1-18.wav,4,3,dog_bark
209672-3-3-0.wav,10,3,dog_bark
93567-8-0-10.wav,10,8,siren
157867-8-0-28.wav,1,8,siren
81799-3-0-1.wav,7,3,dog_bark
66601-8-0-4.wav,9,8,siren
135544-6-14-0.wav,6,6,gun_shot
162432-6-7-0.wav,5,6,gun_shot
24074-1-0-10.wav,1,1,car_horn
106905-8-0-1.wav,1,8,siren
69661-3-0-23.wav,10,3,dog_bark
28808-1-0-11.wav,10,1,car_horn
97193-3-0-0.wav,2,3,dog_bark
128470-3-0-1.wav,10,3,dog_bark
91396-8-0-3.wav,2,8,siren
117048-3-0-25.wav,3,3,dog_bark
143115-1-2-0.wav,6,1,car_horn
72259-1-9-8.wav,5,1,car_horn
162433-6-4-0.wav,8,6,gun_shot
101415-3-0-3.wav,1,3,dog_bark
102104-3-0-0.wav,2,3,dog_bark
24965-3-1-0.wav,7,3,dog_bark
159744-8-0-7.wav,9,8,siren
189846-3-1-0.wav,8,3,dog_bark
156869-8-0-7.wav,5,8,siren
74495-3-0-0.wav,2,3,dog_bark
61077-3-2-0.wav,8,3,dog_bark
159709-6-0-0.wav,10,6,gun_shot
22601-8-0-18.wav,3,8,siren
93567-8-0-17.wav,10,8,siren
74364-8-1-6.wav,10,8,siren
185436-1-6-0.wav,5,1,car_horn
22601-8-0-23.wav,3,8,siren
196400-6-0-0.wav,1,6,gun_shot
61077-3-3-0.wav,8,3,dog_bark
102871-8-0-3.wav,2,8,siren
148166-6-0-0.wav,9,6,gun_shot
24347-8-0-66.wav,4,8,siren
139948-3-1-0.wav,5,3,dog_bark
22601-8-0-4.wav,3,8,siren
162435-6-3-0.wav,4,6,gun_shot
126521-3-0-18.wav,5,3,dog_bark
69777-3-0-0.wav,9,3,dog_bark
22601-8-0-41.wav,3,8,siren
164053-8-1-0.wav,1,8,siren
162433-6-3-0.wav,8,6,gun_shot
157868-8-0-17.wav,8,8,siren
110371-3-0-1.wav,5,3,dog_bark
197320-6-10-0.wav,2,6,gun_shot
156869-8-0-2.wav,5,8,siren
162434-6-2-0.wav,6,6,gun_shot
148827-6-3-0.wav,7,6,gun_shot
184623-8-0-1.wav,3,8,siren
157866-8-0-10.wav,9,8,siren
117181-8-0-10.wav,8,8,siren
74726-8-2-2.wav,6,8,siren
185436-1-5-0.wav,5,1,car_horn
118101-3-0-4.wav,1,3,dog_bark
159751-8-0-8.wav,4,8,siren
20285-3-1-0.wav,5,3,dog_bark
7389-1-0-1.wav,4,1,car_horn
197318-6-3-0.wav,1,6,gun_shot
24074-1-0-3.wav,1,1,car_horn
57553-3-1-0.wav,1,3,dog_bark
173995-3-0-11.wav,2,3,dog_bark
157868-8-0-1.wav,8,8,siren
46656-6-4-0.wav,1,6,gun_shot
112195-3-0-48.wav,2,3,dog_bark
162432-6-11-0.wav,5,6,gun_shot
118279-8-0-12.wav,1,8,siren
207124-3-2-0.wav,3,3,dog_bark
81791-3-1-0.wav,10,3,dog_bark
74726-8-0-1.wav,6,8,siren
105289-8-2-7.wav,7,8,siren
165567-3-3-0.wav,9,3,dog_bark
208030-3-0-0.wav,6,3,dog_bark
26255-3-0-0.wav,10,3,dog_bark
7389-1-3-1.wav,4,1,car_horn
180156-1-12-0.wav,9,1,car_horn
143115-1-0-0.wav,6,1,car_horn
157867-8-0-11.wav,1,8,siren
100652-3-0-3.wav,2,3,dog_bark
197075-3-4-1.wav,6,3,dog_bark
22601-8-0-17.wav,3,8,siren
158608-8-0-2.wav,4,8,siren
106955-6-0-0.wav,9,6,gun_shot
159738-8-0-3.wav,1,8,siren
174994-3-0-2.wav,2,3,dog_bark
199769-1-0-9.wav,3,1,car_horn
7389-1-3-3.wav,4,1,car_horn
81799-3-1-0.wav,7,3,dog_bark
74364-8-1-25.wav,10,8,siren
28808-1-0-6.wav,10,1,car_horn
156869-8-0-6.wav,5,8,siren
20841-3-3-0.wav,3,3,dog_bark
14358-3-0-26.wav,6,3,dog_bark
108187-3-4-0.wav,2,3,dog_bark
41918-3-0-1.wav,4,3,dog_bark
11722-3-0-0.wav,10,3,dog_bark
93567-8-0-19.wav,10,8,siren
115537-3-0-0.wav,2,3,dog_bark
174293-6-2-0.wav,2,6,gun_shot
193394-3-0-7.wav,1,3,dog_bark
76094-6-1-0.wav,3,6,gun_shot
86279-3-0-0.wav,1,3,dog_bark
105289-8-1-3.wav,7,8,siren
197318-6-5-0.wav,1,6,gun_shot
145611-6-4-0.wav,5,6,gun_shot
174994-3-0-4.wav,2,3,dog_bark
74364-8-1-10.wav,10,8,siren
178118-3-1-0.wav,9,3,dog_bark
123688-8-0-18.wav,2,8,siren
75490-8-1-1.wav,6,8,siren
173993-3-0-51.wav,5,3,dog_bark
192236-3-0-6.wav,7,3,dog_bark
69777-3-0-1.wav,9,3,dog_bark
124389-8-1-3.wav,6,8,siren
24347-8-0-99.wav,4,8,siren
174282-6-1-0.wav,9,6,gun_shot
155294-3-0-0.wav,8,3,dog_bark
61077-3-0-0.wav,8,3,dog_bark
26176-1-0-0.wav,8,1,car_horn
162702-1-0-0.wav,6,1,car_horn
135160-8-0-6.wav,6,8,siren
54086-1-1-0.wav,10,1,car_horn
123688-8-0-4.wav,2,8,siren
69661-3-0-29.wav,10,3,dog_bark
123688-8-0-17.wav,2,8,siren
54898-8-0-7.wav,3,8,siren
95549-3-0-7.wav,8,3,dog_bark
7060-6-2-0.wav,7,6,gun_shot
12647-3-2-0.wav,3,3,dog_bark
30832-3-1-0.wav,4,3,dog_bark
93567-8-0-4.wav,10,8,siren
102871-8-0-2.wav,2,8,siren
24347-8-0-5.wav,4,8,siren
125523-3-0-11.wav,3,3,dog_bark
59800-3-3-1.wav,9,3,dog_bark
203913-8-1-0.wav,5,8,siren
71700-3-4-0.wav,8,3,dog_bark
24074-1-0-6.wav,1,1,car_horn
131199-3-0-0.wav,5,3,dog_bark
135544-6-9-0.wav,6,6,gun_shot
28808-1-0-3.wav,10,1,car_horn
135544-6-17-0.wav,6,6,gun_shot
72567-1-1-0.wav,2,1,car_horn
69883-3-0-5.wav,2,3,dog_bark
117181-8-0-6.wav,8,8,siren
135527-6-14-2.wav,7,6,gun_shot
184623-8-0-3.wav,3,8,siren
161922-3-2-0.wav,6,3,dog_bark
72259-1-1-0.wav,5,1,car_horn
7389-1-4-4.wav,4,1,car_horn
159754-8-4-0.wav,5,8,siren
54898-8-0-5.wav,3,8,siren
159751-8-0-17.wav,4,8,siren
123688-8-0-16.wav,2,8,siren
52171-3-6-1.wav,9,3,dog_bark
113785-3-0-0.wav,2,3,dog_bark
76090-6-1-0.wav,2,6,gun_shot
85664-3-0-0.wav,9,3,dog_bark
169261-6-0-0.wav,10,6,gun_shot
156869-8-0-1.wav,5,8,siren
57105-3-4-2.wav,9,3,dog_bark
148841-6-0-0.wav,5,6,gun_shot
72259-1-10-9.wav,5,1,car_horn
157866-8-0-20.wav,9,8,siren
72259-1-0-0.wav,5,1,car_horn
159742-8-0-8.wav,10,8,siren
90014-8-0-6.wav,3,8,siren
159748-8-0-4.wav,9,8,siren
4912-3-1-0.wav,6,3,dog_bark
177620-3-0-25.wav,9,3,dog_bark
24074-1-0-11.wav,1,1,car_horn
72221-3-1-0.wav,8,3,dog_bark
203913-8-0-5.wav,5,8,siren
159748-8-1-0.wav,9,8,siren
110134-3-0-0.wav,8,3,dog_bark
159744-8-0-10.wav,9,8,siren
199769-1-0-15.wav,3,1,car_horn
32318-3-0-1.wav,3,3,dog_bark
160575-3-0-0.wav,6,3,dog_bark
157867-8-0-27.wav,1,8,siren
159753-8-0-5.wav,4,8,siren
177620-3-0-21.wav,9,3,dog_bark
197318-6-7-0.wav,1,6,gun_shot
26256-3-5-22.wav,4,3,dog_bark
175854-1-0-0.wav,3,1,car_horn
173995-3-0-0.wav,2,3,dog_bark
124389-8-1-18.wav,6,8,siren
91396-8-0-2.wav,2,8,siren
35629-3-1-0.wav,4,3,dog_bark
159748-8-0-8.wav,9,8,siren
116400-3-1-2.wav,3,3,dog_bark
132073-1-0-0.wav,2,1,car_horn
155317-3-0-0.wav,6,3,dog_bark
111671-8-0-6.wav,5,8,siren
135526-6-12-0.wav,3,6,gun_shot
179860-1-0-0.wav,6,1,car_horn
203913-8-0-9.wav,5,8,siren
72724-3-1-0.wav,4,3,dog_bark
148632-8-0-13.wav,8,8,siren
165166-8-0-0.wav,10,8,siren
156418-3-0-0.wav,3,3,dog_bark
72259-1-10-14.wav,5,1,car_horn
118279-8-0-14.wav,1,8,siren
159751-8-0-3.wav,4,8,siren
72220-3-0-0.wav,10,3,dog_bark
175848-1-0-0.wav,6,1,car_horn
24347-8-0-84.wav,4,8,siren
24347-8-0-89.wav,4,8,siren
165166-8-0-5.wav,10,8,siren
175856-1-1-0.wav,8,1,car_horn
160093-3-0-0.wav,3,3,dog_bark
40722-8-0-0.wav,1,8,siren
118279-8-0-7.wav,1,8,siren
46391-1-0-0.wav,5,1,car_horn
109233-3-0-5.wav,6,3,dog_bark
133473-8-0-5.wav,8,8,siren
52633-3-0-8.wav,8,3,dog_bark
7383-3-0-1.wav,1,3,dog_bark
52441-3-1-2.wav,4,3,dog_bark
18594-1-2-0.wav,3,1,car_horn
148632-8-0-11.wav,8,8,siren
94868-1-1-0.wav,1,1,car_horn
72259-1-9-9.wav,5,1,car_horn
159702-6-1-0.wav,6,6,gun_shot
145683-6-5-0.wav,9,6,gun_shot
24347-8-0-42.wav,4,8,siren
180156-1-10-0.wav,9,1,car_horn
159744-8-0-4.wav,9,8,siren
24347-8-0-36.wav,4,8,siren
162433-6-0-0.wav,8,6,gun_shot
175844-1-0-0.wav,2,1,car_horn
157867-8-0-14.wav,1,8,siren
107357-8-0-5.wav,7,8,siren
52357-6-0-0.wav,3,6,gun_shot
123688-8-0-11.wav,2,8,siren
4201-3-0-0.wav,2,3,dog_bark
86284-3-1-0.wav,5,3,dog_bark
118101-3-0-6.wav,1,3,dog_bark
125791-3-0-15.wav,1,3,dog_bark
197074-3-0-4.wav,3,3,dog_bark
24347-8-0-59.wav,4,8,siren
89679-1-0-0.wav,7,1,car_horn
109711-3-2-4.wav,4,3,dog_bark
94636-8-0-11.wav,3,8,siren
197080-3-0-1.wav,7,3,dog_bark
162433-6-5-0.wav,8,6,gun_shot
145611-6-3-0.wav,5,6,gun_shot
145683-6-2-0.wav,9,6,gun_shot
111671-8-0-16.wav,5,8,siren
97756-3-0-0.wav,10,3,dog_bark
94636-8-0-13.wav,3,8,siren
159750-8-0-4.wav,2,8,siren
44110-3-0-0.wav,8,3,dog_bark
125791-3-0-9.wav,1,3,dog_bark
95536-3-0-2.wav,6,3,dog_bark
72259-1-7-21.wav,5,1,car_horn
133797-6-0-0.wav,6,6,gun_shot
159738-8-0-16.wav,1,8,siren
98525-8-0-0.wav,7,8,siren
203913-8-0-2.wav,5,8,siren
18581-3-0-0.wav,2,3,dog_bark
24347-8-0-63.wav,4,8,siren
42117-8-1-0.wav,3,8,siren
148632-8-0-3.wav,8,8,siren
176634-1-0-0.wav,2,1,car_horn
94868-1-2-0.wav,1,1,car_horn
50613-3-0-0.wav,8,3,dog_bark
125791-3-0-12.wav,1,3,dog_bark
191382-3-1-1.wav,5,3,dog_bark
159708-6-4-0.wav,7,6,gun_shot
188004-8-0-2.wav,6,8,siren
22347-3-0-0.wav,2,3,dog_bark
136399-6-4-0.wav,9,6,gun_shot
117181-8-0-1.wav,8,8,siren
135160-8-0-5.wav,6,8,siren
155488-3-2-0.wav,6,3,dog_bark
81722-3-0-28.wav,9,3,dog_bark
191687-3-0-0.wav,7,3,dog_bark
107357-8-1-5.wav,7,8,siren
24347-8-0-4.wav,4,8,siren
200460-6-5-0.wav,10,6,gun_shot
71312-3-0-1.wav,10,3,dog_bark
49808-3-0-6.wav,2,3,dog_bark
27216-3-0-9.wav,7,3,dog_bark
94636-8-0-17.wav,3,8,siren
159755-8-0-0.wav,9,8,siren
344-3-5-0.wav,4,3,dog_bark
24347-8-0-49.wav,4,8,siren
102853-8-0-2.wav,7,8,siren
157867-8-0-9.wav,1,8,siren
107357-8-1-14.wav,7,8,siren
24347-8-0-28.wav,4,8,siren
74726-8-0-8.wav,6,8,siren
199769-1-0-14.wav,3,1,car_horn
7389-1-0-7.wav,4,1,car_horn
81722-3-0-26.wav,9,3,dog_bark
135527-6-4-0.wav,7,6,gun_shot
93567-8-0-13.wav,10,8,siren
209672-3-8-0.wav,10,3,dog_bark
197080-3-0-6.wav,7,3,dog_bark
50885-3-0-2.wav,5,3,dog_bark
135160-8-0-1.wav,6,8,siren
28426-8-1-0.wav,5,8,siren
135527-6-3-0.wav,7,6,gun_shot
7389-1-4-3.wav,4,1,car_horn
73168-1-2-0.wav,9,1,car_horn
159751-8-0-13.wav,4,8,siren
159743-8-0-0.wav,2,8,siren
24347-8-0-51.wav,4,8,siren
148632-8-0-18.wav,8,8,siren
123688-8-0-8.wav,2,8,siren
40717-8-0-4.wav,2,8,siren
74364-8-1-7.wav,10,8,siren
66115-1-0-0.wav,10,1,car_horn
26177-1-1-0.wav,5,1,car_horn
162433-6-7-0.wav,8,6,gun_shot
71309-1-0-8.wav,8,1,car_horn
159750-8-0-3.wav,2,8,siren
135527-6-6-0.wav,7,6,gun_shot
40717-8-0-5.wav,2,8,siren
24347-8-0-58.wav,4,8,siren
185436-1-4-0.wav,5,1,car_horn
78776-6-0-0.wav,3,6,gun_shot
164053-8-0-0.wav,1,8,siren
107357-8-1-3.wav,7,8,siren
133473-8-0-1.wav,8,8,siren
155234-1-0-0.wav,2,1,car_horn
72259-1-9-12.wav,5,1,car_horn
185436-1-3-0.wav,5,1,car_horn
57323-8-0-9.wav,7,8,siren
184623-8-0-0.wav,3,8,siren
72259-1-7-17.wav,5,1,car_horn
7063-6-0-0.wav,9,6,gun_shot
151359-1-0-0.wav,3,1,car_horn
7389-1-2-2.wav,4,1,car_horn
71309-1-0-7.wav,8,1,car_horn
100648-1-2-0.wav,10,1,car_horn
136399-6-6-0.wav,9,6,gun_shot
197320-6-8-0.wav,2,6,gun_shot
155129-1-1-0.wav,2,1,car_horn
76094-6-0-0.wav,3,6,gun_shot
174292-6-0-0.wav,10,6,gun_shot
155130-1-1-0.wav,9,1,car_horn
180156-1-4-0.wav,9,1,car_horn
135528-6-4-1.wav,4,6,gun_shot
72259-1-7-20.wav,5,1,car_horn
174290-6-3-0.wav,1,6,gun_shot
72567-1-4-0.wav,2,1,car_horn
72259-1-3-0.wav,5,1,car_horn
19026-1-0-0.wav,1,1,car_horn
162431-6-2-0.wav,3,6,gun_shot
94401-1-0-0.wav,2,1,car_horn
128465-1-0-1.wav,6,1,car_horn
199769-1-0-3.wav,3,1,car_horn
135527-6-10-0.wav,7,6,gun_shot
77509-1-0-0.wav,5,1,car_horn
89679-1-1-0.wav,7,1,car_horn
7389-1-4-10.wav,4,1,car_horn
157207-6-1-0.wav,10,6,gun_shot
204765-1-0-0.wav,4,1,car_horn
155129-1-2-0.wav,2,1,car_horn
46656-6-5-0.wav,1,6,gun_shot
164667-6-0-0.wav,5,6,gun_shot
43803-1-0-0.wav,5,1,car_horn
34708-6-1-0.wav,3,6,gun_shot
28808-1-1-0.wav,10,1,car_horn
73168-1-0-0.wav,9,1,car_horn
179868-1-0-0.wav,10,1,car_horn
102305-6-0-0.wav,1,6,gun_shot
159701-6-4-0.wav,5,6,gun_shot
7389-1-4-14.wav,4,1,car_horn
174284-6-1-0.wav,7,6,gun_shot
72259-1-7-9.wav,5,1,car_horn
54086-1-2-0.wav,10,1,car_horn
84254-6-0-0.wav,5,6,gun_shot
23161-6-1-0.wav,4,6,gun_shot
72567-1-5-0.wav,2,1,car_horn
72259-1-7-3.wav,5,1,car_horn
179863-1-0-0.wav,3,1,car_horn
148837-6-2-0.wav,4,6,gun_shot
162540-1-1-0.wav,1,1,car_horn
32417-1-0-0.wav,3,1,car_horn
199769-1-0-13.wav,3,1,car_horn
161010-1-1-0.wav,4,1,car_horn
174285-6-2-0.wav,8,6,gun_shot
187356-1-4-0.wav,4,1,car_horn
159701-6-5-0.wav,5,6,gun_shot
28808-1-0-10.wav,10,1,car_horn
197320-6-1-0.wav,2,6,gun_shot
174292-6-2-0.wav,10,6,gun_shot
148838-6-1-0.wav,3,6,gun_shot
155130-1-0-0.wav,9,1,car_horn
135528-6-11-0.wav,4,6,gun_shot
68657-1-0-0.wav,6,1,car_horn
7060-6-1-0.wav,7,6,gun_shot
162434-6-1-0.wav,6,6,gun_shot
156091-1-0-0.wav,7,1,car_horn
34708-6-3-0.wav,3,6,gun_shot
71309-1-0-4.wav,8,1,car_horn
145611-6-2-0.wav,5,6,gun_shot
148838-6-0-0.wav,3,6,gun_shot
159702-6-4-0.wav,6,6,gun_shot
71309-1-2-0.wav,8,1,car_horn
163460-6-0-0.wav,2,6,gun_shot
72259-1-9-7.wav,5,1,car_horn
128465-1-0-6.wav,6,1,car_horn
28808-1-0-1.wav,10,1,car_horn
87562-6-0-0.wav,9,6,gun_shot
128465-1-0-7.wav,6,1,car_horn
135528-6-5-0.wav,4,6,gun_shot
180156-1-5-0.wav,9,1,car_horn
162540-1-0-0.wav,1,1,car_horn
24074-1-0-12.wav,1,1,car_horn
175856-1-2-0.wav,8,1,car_horn
7064-6-4-0.wav,4,6,gun_shot
43802-1-2-0.wav,6,1,car_horn
145608-6-0-0.wav,2,6,gun_shot
135527-6-14-8.wav,7,6,gun_shot
135544-6-15-0.wav,6,6,gun_shot
135526-6-9-0.wav,3,6,gun_shot
162436-6-0-0.wav,3,6,gun_shot
197320-6-5-0.wav,2,6,gun_shot
180156-1-11-0.wav,9,1,car_horn
28808-1-0-8.wav,10,1,car_horn
162432-6-8-0.wav,5,6,gun_shot
148827-6-2-0.wav,7,6,gun_shot
148827-6-0-0.wav,7,6,gun_shot
7066-6-1-0.wav,5,6,gun_shot
175856-1-0-0.wav,8,1,car_horn
72259-1-0-1.wav,5,1,car_horn
162432-6-9-0.wav,5,6,gun_shot
184355-1-0-0.wav,1,1,car_horn
162432-6-10-0.wav,5,6,gun_shot
191449-6-0-0.wav,5,6,gun_shot
72259-1-7-10.wav,5,1,car_horn
179858-1-0-0.wav,1,1,car_horn
197320-6-2-0.wav,2,6,gun_shot
148835-6-4-0.wav,6,6,gun_shot
26186-1-0-0.wav,9,1,car_horn
145206-6-5-0.wav,8,6,gun_shot
132073-1-2-0.wav,2,1,car_horn
72259-1-9-5.wav,5,1,car_horn
183894-1-7-0.wav,7,1,car_horn
25037-6-1-0.wav,10,6,gun_shot
135526-6-1-0.wav,3,6,gun_shot
128465-1-0-8.wav,6,1,car_horn
76091-6-0-0.wav,2,6,gun_shot
25039-6-1-0.wav,8,6,gun_shot
158978-6-0-0.wav,7,6,gun_shot
46656-6-1-0.wav,1,6,gun_shot
162431-6-0-0.wav,3,6,gun_shot
162432-6-3-0.wav,5,6,gun_shot
174840-1-0-0.wav,3,1,car_horn
157207-6-10-0.wav,10,6,gun_shot
110622-6-0-0.wav,3,6,gun_shot
145612-6-1-0.wav,8,6,gun_shot
118496-1-1-0.wav,3,1,car_horn
72567-1-2-1.wav,2,1,car_horn
159706-6-0-0.wav,8,6,gun_shot
178402-1-0-0.wav,10,1,car_horn
175843-1-0-0.wav,9,1,car_horn
135527-6-8-0.wav,7,6,gun_shot
135527-6-14-5.wav,7,6,gun_shot
179862-1-0-0.wav,4,1,car_horn
72567-1-2-4.wav,2,1,car_horn
205013-6-0-0.wav,10,6,gun_shot
71309-1-0-5.wav,8,1,car_horn
6984-1-0-0.wav,8,1,car_horn
135544-6-7-0.wav,6,6,gun_shot
164646-6-0-0.wav,10,6,gun_shot
185436-1-7-0.wav,5,1,car_horn
128465-1-0-0.wav,6,1,car_horn
72259-1-7-0.wav,5,1,car_horn
135526-6-10-0.wav,3,6,gun_shot
199769-1-0-10.wav,3,1,car_horn
187356-1-5-0.wav,4,1,car_horn
135526-6-3-0.wav,3,6,gun_shot
7064-6-2-0.wav,4,6,gun_shot
135544-6-2-0.wav,6,6,gun_shot
87275-1-2-0.wav,1,1,car_horn
176631-1-0-0.wav,3,1,car_horn
136399-6-7-0.wav,9,6,gun_shot
7061-6-0-0.wav,1,6,gun_shot
148828-6-1-0.wav,7,6,gun_shot
180156-1-3-0.wav,9,1,car_horn
34241-1-2-0.wav,7,1,car_horn
157799-6-0-0.wav,4,6,gun_shot
72259-1-10-12.wav,5,1,car_horn
43802-1-0-0.wav,6,1,car_horn
162431-6-1-0.wav,3,6,gun_shot
100648-1-0-0.wav,10,1,car_horn
72259-1-9-17.wav,5,1,car_horn
71439-1-2-0.wav,5,1,car_horn
197318-6-10-0.wav,1,6,gun_shot
24074-1-0-9.wav,1,1,car_horn
7389-1-4-9.wav,4,1,car_horn
148838-6-2-0.wav,3,6,gun_shot
148837-6-1-0.wav,4,6,gun_shot
2937-1-0-0.wav,10,1,car_horn
72259-1-10-10.wav,5,1,car_horn
58202-1-0-0.wav,2,1,car_horn
135526-6-2-0.wav,3,6,gun_shot
159701-6-2-0.wav,5,6,gun_shot
24076-1-1-0.wav,10,1,car_horn
46656-6-2-0.wav,1,6,gun_shot
159710-6-0-0.wav,2,6,gun_shot
83488-1-0-0.wav,7,1,car_horn
148841-6-1-0.wav,5,6,gun_shot
174284-6-0-0.wav,7,6,gun_shot
133797-6-1-0.wav,6,6,gun_shot
148841-6-2-0.wav,5,6,gun_shot
18594-1-4-0.wav,3,1,car_horn
145683-6-0-0.wav,9,6,gun_shot
132073-1-5-0.wav,2,1,car_horn
135526-6-13-0.wav,3,6,gun_shot
162432-6-2-0.wav,5,6,gun_shot
151359-1-1-0.wav,3,1,car_horn
145609-6-0-0.wav,5,6,gun_shot
180156-1-2-0.wav,9,1,car_horn
135544-6-6-0.wav,6,6,gun_shot
99812-1-1-0.wav,7,1,car_horn
29932-1-0-0.wav,6,1,car_horn
200460-6-0-0.wav,10,6,gun_shot
128465-1-0-2.wav,6,1,car_horn
7389-1-1-0.wav,4,1,car_horn
135528-6-12-0.wav,4,6,gun_shot
162540-1-2-0.wav,1,1,car_horn
174287-6-3-0.wav,9,6,gun_shot
9674-1-0-1.wav,3,1,car_horn
125520-1-2-0.wav,8,1,car_horn
143115-1-3-0.wav,6,1,car_horn
72567-1-2-0.wav,2,1,car_horn
100648-1-1-0.wav,10,1,car_horn
197320-6-11-0.wav,2,6,gun_shot
135527-6-14-9.wav,7,6,gun_shot
148834-6-0-0.wav,6,6,gun_shot
72259-1-5-2.wav,5,1,car_horn
148833-6-0-0.wav,6,6,gun_shot
159702-6-5-0.wav,6,6,gun_shot
161010-1-0-0.wav,4,1,car_horn
72567-1-3-0.wav,2,1,car_horn
72259-1-5-0.wav,5,1,car_horn
159708-6-1-0.wav,7,6,gun_shot
135527-6-12-0.wav,7,6,gun_shot
72259-1-9-3.wav,5,1,car_horn
162435-6-1-0.wav,4,6,gun_shot
7389-1-4-8.wav,4,1,car_horn
72259-1-9-0.wav,5,1,car_horn
135527-6-14-6.wav,7,6,gun_shot
72259-1-7-6.wav,5,1,car_horn
87275-1-3-0.wav,1,1,car_horn
162702-1-1-0.wav,6,1,car_horn
135527-6-13-0.wav,7,6,gun_shot
77246-6-0-0.wav,1,6,gun_shot
138468-1-0-0.wav,9,1,car_horn
71309-1-1-0.wav,8,1,car_horn
135526-6-4-0.wav,3,6,gun_shot
180960-6-0-0.wav,3,6,gun_shot
182474-1-0-0.wav,6,1,car_horn
200460-6-4-0.wav,10,6,gun_shot
7389-1-3-0.wav,4,1,car_horn
46656-6-3-0.wav,1,6,gun_shot
87275-1-5-0.wav,1,1,car_horn
35800-6-0-0.wav,2,6,gun_shot
162432-6-14-0.wav,5,6,gun_shot
7064-6-1-0.wav,4,6,gun_shot
52284-6-0-0.wav,8,6,gun_shot
157207-6-9-0.wav,10,6,gun_shot
176638-1-0-0.wav,1,1,car_horn
100648-1-3-0.wav,10,1,car_horn
72259-1-10-7.wav,5,1,car_horn
174290-6-2-0.wav,1,6,gun_shot
145683-6-1-0.wav,9,6,gun_shot
18594-1-3-0.wav,3,1,car_horn
125520-1-0-0.wav,8,1,car_horn
145608-6-2-0.wav,2,6,gun_shot
136399-6-1-0.wav,9,6,gun_shot
145683-6-4-0.wav,9,6,gun_shot
174289-6-3-0.wav,10,6,gun_shot
135526-6-7-0.wav,3,6,gun_shot
159702-6-3-0.wav,6,6,gun_shot
135544-6-19-0.wav,6,6,gun_shot
122690-6-0-0.wav,1,6,gun_shot
179866-1-1-0.wav,2,1,car_horn
99812-1-0-1.wav,7,1,car_horn
175845-1-0-0.wav,1,1,car_horn
156194-1-0-0.wav,1,1,car_horn
175850-1-0-0.wav,10,1,car_horn
71309-1-0-0.wav,8,1,car_horn
7062-6-0-0.wav,10,6,gun_shot
24074-1-0-7.wav,1,1,car_horn
180156-1-0-0.wav,9,1,car_horn
71439-1-3-0.wav,5,1,car_horn
72259-1-7-18.wav,5,1,car_horn
72259-1-10-0.wav,5,1,car_horn
157207-6-2-0.wav,10,6,gun_shot
161010-1-3-0.wav,4,1,car_horn
197320-6-4-0.wav,2,6,gun_shot
135527-6-11-0.wav,7,6,gun_shot
162435-6-2-0.wav,4,6,gun_shot
76091-6-2-0.wav,2,6,gun_shot
125520-1-3-0.wav,8,1,car_horn
