file,fold,class_id,class,augment
155488-3-2-0.wav,6,3,dog_bark,pitch_-2
157322-3-0-3.wav,6,3,dog_bark,pitch_-2
157322-3-0-5.wav,6,3,dog_bark,pitch_-2
160575-3-0-0.wav,6,3,dog_bark,pitch_-2
160575-3-4-0.wav,6,3,dog_bark,pitch_-2
160575-3-7-0.wav,6,3,dog_bark,pitch_-2
161922-3-1-5.wav,6,3,dog_bark,pitch_-2
161922-3-2-0.wav,6,3,dog_bark,pitch_-2
161923-3-0-12.wav,6,3,dog_bark,pitch_-2
164311-3-1-0.wav,6,3,dog_bark,pitch_-2
175917-3-1-1.wav,6,3,dog_bark,pitch_-2
190680-3-4-0.wav,6,3,dog_bark,pitch_-2
194753-3-2-0.wav,6,3,dog_bark,pitch_-2
197075-3-4-1.wav,6,3,dog_bark,pitch_-2
197075-3-6-0.wav,6,3,dog_bark,pitch_-2
203355-3-0-0.wav,6,3,dog_bark,pitch_-2
204919-3-4-0.wav,6,3,dog_bark,pitch_-2
208030-3-0-0.wav,6,3,dog_bark,pitch_-2
208030-3-1-0.wav,6,3,dog_bark,pitch_-2
208030-3-4-0.wav,6,3,dog_bark,pitch_-2
38121-3-0-0.wav,6,3,dog_bark,pitch_-2
4910-3-0-0.wav,6,3,dog_bark,pitch_-2
4912-3-1-0.wav,6,3,dog_bark,pitch_-2
95532-3-0-0.wav,6,3,dog_bark,pitch_-2
95536-3-0-2.wav,6,3,dog_bark,pitch_-2
97392-3-0-0.wav,6,3,dog_bark,pitch_-2
101281-3-0-0.wav,6,3,dog_bark,pitch_1
105319-3-0-39.wav,6,3,dog_bark,pitch_1
109233-3-0-5.wav,6,3,dog_bark,pitch_1
109233-3-0-6.wav,6,3,dog_bark,pitch_1
117271-3-0-3.wav,6,3,dog_bark,pitch_1
118072-3-0-0.wav,6,3,dog_bark,pitch_1
125554-3-0-0.wav,6,3,dog_bark,pitch_1
128891-3-0-5.wav,6,3,dog_bark,pitch_1
14358-3-0-26.wav,6,3,dog_bark,pitch_1
14358-3-0-90.wav,6,3,dog_bark,pitch_1
155317-3-0-0.wav,6,3,dog_bark,pitch_1
155488-3-0-6.wav,6,3,dog_bark,pitch_1
155488-3-2-0.wav,6,3,dog_bark,pitch_1
157322-3-0-3.wav,6,3,dog_bark,pitch_1
157322-3-0-5.wav,6,3,dog_bark,pitch_1
160575-3-0-0.wav,6,3,dog_bark,pitch_1
160575-3-4-0.wav,6,3,dog_bark,pitch_1
160575-3-7-0.wav,6,3,dog_bark,pitch_1
161922-3-1-5.wav,6,3,dog_bark,pitch_1
161922-3-2-0.wav,6,3,dog_bark,pitch_1
161923-3-0-12.wav,6,3,dog_bark,pitch_1
164311-3-1-0.wav,6,3,dog_bark,pitch_1
175917-3-1-1.wav,6,3,dog_bark,pitch_1
190680-3-4-0.wav,6,3,dog_bark,pitch_1
194753-3-2-0.wav,6,3,dog_bark,pitch_1
197075-3-4-1.wav,6,3,dog_bark,pitch_1
197075-3-6-0.wav,6,3,dog_bark,pitch_1
203355-3-0-0.wav,6,3,dog_bark,pitch_1
204919-3-4-0.wav,6,3,dog_bark,pitch_1
208030-3-0-0.wav,6,3,dog_bark,pitch_1
208030-3-1-0.wav,6,3,dog_bark,pitch_1
208030-3-4-0.wav,6,3,dog_bark,pitch_1
38121-3-0-0.wav,6,3,dog_bark,pitch_1
4910-3-0-0.wav,6,3,dog_bark,pitch_1
4912-3-1-0.wav,6,3,dog_bark,pitch_1
95532-3-0-0.wav,6,3,dog_bark,pitch_1
95536-3-0-2.wav,6,3,dog_bark,pitch_1
97392-3-0-0.wav,6,3,dog_bark,pitch_1
101281-3-0-0.wav,6,3,dog_bark,pitch_2
105319-3-0-39.wav,6,3,dog_bark,pitch_2
109233-3-0-5.wav,6,3,dog_bark,pitch_2
109233-3-0-6.wav,6,3,dog_bark,pitch_2
117271-3-0-3.wav,6,3,dog_bark,pitch_2
118072-3-0-0.wav,6,3,dog_bark,pitch_2
125554-3-0-0.wav,6,3,dog_bark,pitch_2
128891-3-0-5.wav,6,3,dog_bark,pitch_2
14358-3-0-26.wav,6,3,dog_bark,pitch_2
14358-3-0-90.wav,6,3,dog_bark,pitch_2
155317-3-0-0.wav,6,3,dog_bark,pitch_2
155488-3-0-6.wav,6,3,dog_bark,pitch_2
155488-3-2-0.wav,6,3,dog_bark,pitch_2
157322-3-0-3.wav,6,3,dog_bark,pitch_2
157322-3-0-5.wav,6,3,dog_bark,pitch_2
160575-3-0-0.wav,6,3,dog_bark,pitch_2
160575-3-4-0.wav,6,3,dog_bark,pitch_2
160575-3-7-0.wav,6,3,dog_bark,pitch_2
161922-3-1-5.wav,6,3,dog_bark,pitch_2
161922-3-2-0.wav,6,3,dog_bark,pitch_2
161923-3-0-12.wav,6,3,dog_bark,pitch_2
164311-3-1-0.wav,6,3,dog_bark,pitch_2
175917-3-1-1.wav,6,3,dog_bark,pitch_2
190680-3-4-0.wav,6,3,dog_bark,pitch_2
194753-3-2-0.wav,6,3,dog_bark,pitch_2
197075-3-4-1.wav,6,3,dog_bark,pitch_2
197075-3-6-0.wav,6,3,dog_bark,pitch_2
203355-3-0-0.wav,6,3,dog_bark,pitch_2
204919-3-4-0.wav,6,3,dog_bark,pitch_2
208030-3-0-0.wav,6,3,dog_bark,pitch_2
208030-3-1-0.wav,6,3,dog_bark,pitch_2
208030-3-4-0.wav,6,3,dog_bark,pitch_2
38121-3-0-0.wav,6,3,dog_bark,pitch_2
4910-3-0-0.wav,6,3,dog_bark,pitch_2
4912-3-1-0.wav,6,3,dog_bark,pitch_2
95532-3-0-0.wav,6,3,dog_bark,pitch_2
95536-3-0-2.wav,6,3,dog_bark,pitch_2
97392-3-0-0.wav,6,3,dog_bark,pitch_2
101281-3-0-0.wav,6,3,dog_bark,speed_107
105319-3-0-39.wav,6,3,dog_bark,speed_107
109233-3-0-5.wav,6,3,dog_bark,speed_107
109233-3-0-6.wav,6,3,dog_bark,speed_107
117271-3-0-3.wav,6,3,dog_bark,speed_107
118072-3-0-0.wav,6,3,dog_bark,speed_107
125554-3-0-0.wav,6,3,dog_bark,speed_107
128891-3-0-5.wav,6,3,dog_bark,speed_107
14358-3-0-26.wav,6,3,dog_bark,speed_107
14358-3-0-90.wav,6,3,dog_bark,speed_107
155317-3-0-0.wav,6,3,dog_bark,speed_107
155488-3-0-6.wav,6,3,dog_bark,speed_107
155488-3-2-0.wav,6,3,dog_bark,speed_107
157322-3-0-3.wav,6,3,dog_bark,speed_107
157322-3-0-5.wav,6,3,dog_bark,speed_107
160575-3-0-0.wav,6,3,dog_bark,speed_107
160575-3-4-0.wav,6,3,dog_bark,speed_107
160575-3-7-0.wav,6,3,dog_bark,speed_107
161922-3-1-5.wav,6,3,dog_bark,speed_107
161922-3-2-0.wav,6,3,dog_bark,speed_107
161923-3-0-12.wav,6,3,dog_bark,speed_107
164311-3-1-0.wav,6,3,dog_bark,speed_107
175917-3-1-1.wav,6,3,dog_bark,speed_107
190680-3-4-0.wav,6,3,dog_bark,speed_107
194753-3-2-0.wav,6,3,dog_bark,speed_107
197075-3-4-1.wav,6,3,dog_bark,speed_107
197075-3-6-0.wav,6,3,dog_bark,speed_107
203355-3-0-0.wav,6,3,dog_bark,speed_107
204919-3-4-0.wav,6,3,dog_bark,speed_107
208030-3-0-0.wav,6,3,dog_bark,speed_107
208030-3-1-0.wav,6,3,dog_bark,speed_107
208030-3-4-0.wav,6,3,dog_bark,speed_107
38121-3-0-0.wav,6,3,dog_bark,speed_107
4910-3-0-0.wav,6,3,dog_bark,speed_107
4912-3-1-0.wav,6,3,dog_bark,speed_107
95532-3-0-0.wav,6,3,dog_bark,speed_107
95536-3-0-2.wav,6,3,dog_bark,speed_107
97392-3-0-0.wav,6,3,dog_bark,speed_107
101281-3-0-0.wav,6,3,dog_bark,speed_81
105319-3-0-39.wav,6,3,dog_bark,speed_81
109233-3-0-5.wav,6,3,dog_bark,speed_81
109233-3-0-6.wav,6,3,dog_bark,speed_81
117271-3-0-3.wav,6,3,dog_bark,speed_81
118072-3-0-0.wav,6,3,dog_bark,speed_81
125554-3-0-0.wav,6,3,dog_bark,speed_81
128891-3-0-5.wav,6,3,dog_bark,speed_81
14358-3-0-26.wav,6,3,dog_bark,speed_81
14358-3-0-90.wav,6,3,dog_bark,speed_81
155317-3-0-0.wav,6,3,dog_bark,speed_81
155488-3-0-6.wav,6,3,dog_bark,speed_81
155488-3-2-0.wav,6,3,dog_bark,speed_81
157322-3-0-3.wav,6,3,dog_bark,speed_81
157322-3-0-5.wav,6,3,dog_bark,speed_81
160575-3-0-0.wav,6,3,dog_bark,speed_81
160575-3-4-0.wav,6,3,dog_bark,speed_81
160575-3-7-0.wav,6,3,dog_bark,speed_81
161922-3-1-5.wav,6,3,dog_bark,speed_81
161922-3-2-0.wav,6,3,dog_bark,speed_81
161923-3-0-12.wav,6,3,dog_bark,speed_81
164311-3-1-0.wav,6,3,dog_bark,speed_81
175917-3-1-1.wav,6,3,dog_bark,speed_81
190680-3-4-0.wav,6,3,dog_bark,speed_81
194753-3-2-0.wav,6,3,dog_bark,speed_81
197075-3-4-1.wav,6,3,dog_bark,speed_81
197075-3-6-0.wav,6,3,dog_bark,speed_81
203355-3-0-0.wav,6,3,dog_bark,speed_81
204919-3-4-0.wav,6,3,dog_bark,speed_81
208030-3-0-0.wav,6,3,dog_bark,speed_81
208030-3-1-0.wav,6,3,dog_bark,speed_81
208030-3-4-0.wav,6,3,dog_bark,speed_81
38121-3-0-0.wav,6,3,dog_bark,speed_81
4910-3-0-0.wav,6,3,dog_bark,speed_81
4912-3-1-0.wav,6,3,dog_bark,speed_81
95532-3-0-0.wav,6,3,dog_bark,speed_81
95536-3-0-2.wav,6,3,dog_bark,speed_81
97392-3-0-0.wav,6,3,dog_bark,speed_81
110918-3-0-26.wav,7,3,dog_bark,noise
110918-3-0-40.wav,7,3,dog_bark,noise
115411-3-2-0.wav,7,3,dog_bark,noise
116485-3-0-4.wav,7,3,dog_bark,noise
116485-3-2-4.wav,7,3,dog_bark,noise
118587-3-0-21.wav,7,3,dog_bark,noise
155299-3-1-0.wav,7,3,dog_bark,noise
155299-3-1-1.wav,7,3,dog_bark,noise
180257-3-0-1.wav,7,3,dog_bark,noise
183992-3-0-6.wav,7,3,dog_bark,noise
191687-3-0-0.wav,7,3,dog_bark,noise
191687-3-0-5.wav,7,3,dog_bark,noise
192236-3-0-2.wav,7,3,dog_bark,noise
192236-3-0-6.wav,7,3,dog_bark,noise
194754-3-0-1.wav,7,3,dog_bark,noise
197080-3-0-1.wav,7,3,dog_bark,noise
197080-3-0-6.wav,7,3,dog_bark,noise
207962-3-1-0.wav,7,3,dog_bark,noise
24965-3-1-0.wav,7,3,dog_bark,noise
24965-3-2-0.wav,7,3,dog_bark,noise
24965-3-3-0.wav,7,3,dog_bark,noise
27216-3-0-18.wav,7,3,dog_bark,noise
27216-3-0-9.wav,7,3,dog_bark,noise
27217-3-0-22.wav,7,3,dog_bark,noise
27217-3-0-6.wav,7,3,dog_bark,noise
43784-3-0-0.wav,7,3,dog_bark,noise
43784-3-1-0.wav,7,3,dog_bark,noise
50612-3-0-0.wav,7,3,dog_bark,noise
50614-3-0-0.wav,7,3,dog_bark,noise
65745-3-0-88.wav,7,3,dog_bark,noise
67049-3-0-1.wav,7,3,dog_bark,noise
74513-3-0-0.wav,7,3,dog_bark,noise
81799-3-0-0.wav,7,3,dog_bark,noise
81799-3-0-1.wav,7,3,dog_bark,noise
81799-3-1-0.wav,7,3,dog_bark,noise
85362-3-1-0.wav,7,3,dog_bark,noise
110918-3-0-26.wav,7,3,dog_bark,pitch_-1
110918-3-0-40.wav,7,3,dog_bark,pitch_-1
115411-3-2-0.wav,7,3,dog_bark,pitch_-1
116485-3-0-4.wav,7,3,dog_bark,pitch_-1
116485-3-2-4.wav,7,3,dog_bark,pitch_-1
118587-3-0-21.wav,7,3,dog_bark,pitch_-1
155299-3-1-0.wav,7,3,dog_bark,pitch_-1
155299-3-1-1.wav,7,3,dog_bark,pitch_-1
180257-3-0-1.wav,7,3,dog_bark,pitch_-1
183992-3-0-6.wav,7,3,dog_bark,pitch_-1
191687-3-0-0.wav,7,3,dog_bark,pitch_-1
191687-3-0-5.wav,7,3,dog_bark,pitch_-1
192236-3-0-2.wav,7,3,dog_bark,pitch_-1
192236-3-0-6.wav,7,3,dog_bark,pitch_-1
194754-3-0-1.wav,7,3,dog_bark,pitch_-1
197080-3-0-1.wav,7,3,dog_bark,pitch_-1
197080-3-0-6.wav,7,3,dog_bark,pitch_-1
207962-3-1-0.wav,7,3,dog_bark,pitch_-1
24965-3-1-0.wav,7,3,dog_bark,pitch_-1
24965-3-2-0.wav,7,3,dog_bark,pitch_-1
24965-3-3-0.wav,7,3,dog_bark,pitch_-1
27216-3-0-18.wav,7,3,dog_bark,pitch_-1
27216-3-0-9.wav,7,3,dog_bark,pitch_-1
27217-3-0-22.wav,7,3,dog_bark,pitch_-1
27217-3-0-6.wav,7,3,dog_bark,pitch_-1
43784-3-0-0.wav,7,3,dog_bark,pitch_-1
43784-3-1-0.wav,7,3,dog_bark,pitch_-1
50612-3-0-0.wav,7,3,dog_bark,pitch_-1
50614-3-0-0.wav,7,3,dog_bark,pitch_-1
65745-3-0-88.wav,7,3,dog_bark,pitch_-1
67049-3-0-1.wav,7,3,dog_bark,pitch_-1
74513-3-0-0.wav,7,3,dog_bark,pitch_-1
81799-3-0-0.wav,7,3,dog_bark,pitch_-1
81799-3-0-1.wav,7,3,dog_bark,pitch_-1
81799-3-1-0.wav,7,3,dog_bark,pitch_-1
85362-3-1-0.wav,7,3,dog_bark,pitch_-1
110918-3-0-26.wav,7,3,dog_bark,pitch_-2
110918-3-0-40.wav,7,3,dog_bark,pitch_-2
115411-3-2-0.wav,7,3,dog_bark,pitch_-2
116485-3-0-4.wav,7,3,dog_bark,pitch_-2
116485-3-2-4.wav,7,3,dog_bark,pitch_-2
118587-3-0-21.wav,7,3,dog_bark,pitch_-2
155299-3-1-0.wav,7,3,dog_bark,pitch_-2
155299-3-1-1.wav,7,3,dog_bark,pitch_-2
180257-3-0-1.wav,7,3,dog_bark,pitch_-2
183992-3-0-6.wav,7,3,dog_bark,pitch_-2
191687-3-0-0.wav,7,3,dog_bark,pitch_-2
191687-3-0-5.wav,7,3,dog_bark,pitch_-2
192236-3-0-2.wav,7,3,dog_bark,pitch_-2
192236-3-0-6.wav,7,3,dog_bark,pitch_-2
194754-3-0-1.wav,7,3,dog_bark,pitch_-2
197080-3-0-1.wav,7,3,dog_bark,pitch_-2
197080-3-0-6.wav,7,3,dog_bark,pitch_-2
207962-3-1-0.wav,7,3,dog_bark,pitch_-2
24965-3-1-0.wav,7,3,dog_bark,pitch_-2
24965-3-2-0.wav,7,3,dog_bark,pitch_-2
24965-3-3-0.wav,7,3,dog_bark,pitch_-2
27216-3-0-18.wav,7,3,dog_bark,pitch_-2
27216-3-0-9.wav,7,3,dog_bark,pitch_-2
27217-3-0-22.wav,7,3,dog_bark,pitch_-2
27217-3-0-6.wav,7,3,dog_bark,pitch_-2
43784-3-0-0.wav,7,3,dog_bark,pitch_-2
43784-3-1-0.wav,7,3,dog_bark,pitch_-2
50612-3-0-0.wav,7,3,dog_bark,pitch_-2
50614-3-0-0.wav,7,3,dog_bark,pitch_-2
65745-3-0-88.wav,7,3,dog_bark,pitch_-2
67049-3-0-1.wav,7,3,dog_bark,pitch_-2
74513-3-0-0.wav,7,3,dog_bark,pitch_-2
81799-3-0-0.wav,7,3,dog_bark,pitch_-2
81799-3-0-1.wav,7,3,dog_bark,pitch_-2
81799-3-1-0.wav,7,3,dog_bark,pitch_-2
85362-3-1-0.wav,7,3,dog_bark,pitch_-2
110918-3-0-26.wav,7,3,dog_bark,pitch_1
110918-3-0-40.wav,7,3,dog_bark,pitch_1
115411-3-2-0.wav,7,3,dog_bark,pitch_1
116485-3-0-4.wav,7,3,dog_bark,pitch_1
116485-3-2-4.wav,7,3,dog_bark,pitch_1
118587-3-0-21.wav,7,3,dog_bark,pitch_1
155299-3-1-0.wav,7,3,dog_bark,pitch_1
155299-3-1-1.wav,7,3,dog_bark,pitch_1
180257-3-0-1.wav,7,3,dog_bark,pitch_1
183992-3-0-6.wav,7,3,dog_bark,pitch_1
191687-3-0-0.wav,7,3,dog_bark,pitch_1
191687-3-0-5.wav,7,3,dog_bark,pitch_1
192236-3-0-2.wav,7,3,dog_bark,pitch_1
192236-3-0-6.wav,7,3,dog_bark,pitch_1
194754-3-0-1.wav,7,3,dog_bark,pitch_1
197080-3-0-1.wav,7,3,dog_bark,pitch_1
197080-3-0-6.wav,7,3,dog_bark,pitch_1
207962-3-1-0.wav,7,3,dog_bark,pitch_1
24965-3-1-0.wav,7,3,dog_bark,pitch_1
24965-3-2-0.wav,7,3,dog_bark,pitch_1
24965-3-3-0.wav,7,3,dog_bark,pitch_1
27216-3-0-18.wav,7,3,dog_bark,pitch_1
27216-3-0-9.wav,7,3,dog_bark,pitch_1
27217-3-0-22.wav,7,3,dog_bark,pitch_1
27217-3-0-6.wav,7,3,dog_bark,pitch_1
43784-3-0-0.wav,7,3,dog_bark,pitch_1
43784-3-1-0.wav,7,3,dog_bark,pitch_1
50612-3-0-0.wav,7,3,dog_bark,pitch_1
50614-3-0-0.wav,7,3,dog_bark,pitch_1
65745-3-0-88.wav,7,3,dog_bark,pitch_1
67049-3-0-1.wav,7,3,dog_bark,pitch_1
74513-3-0-0.wav,7,3,dog_bark,pitch_1
81799-3-0-0.wav,7,3,dog_bark,pitch_1
81799-3-0-1.wav,7,3,dog_bark,pitch_1
81799-3-1-0.wav,7,3,dog_bark,pitch_1
85362-3-1-0.wav,7,3,dog_bark,pitch_1
110918-3-0-26.wav,7,3,dog_bark,pitch_2
110918-3-0-40.wav,7,3,dog_bark,pitch_2
115411-3-2-0.wav,7,3,dog_bark,pitch_2
116485-3-0-4.wav,7,3,dog_bark,pitch_2
116485-3-2-4.wav,7,3,dog_bark,pitch_2
118587-3-0-21.wav,7,3,dog_bark,pitch_2
155299-3-1-0.wav,7,3,dog_bark,pitch_2
155299-3-1-1.wav,7,3,dog_bark,pitch_2
180257-3-0-1.wav,7,3,dog_bark,pitch_2
183992-3-0-6.wav,7,3,dog_bark,pitch_2
191687-3-0-0.wav,7,3,dog_bark,pitch_2
191687-3-0-5.wav,7,3,dog_bark,pitch_2
192236-3-0-2.wav,7,3,dog_bark,pitch_2
192236-3-0-6.wav,7,3,dog_bark,pitch_2
194754-3-0-1.wav,7,3,dog_bark,pitch_2
197080-3-0-1.wav,7,3,dog_bark,pitch_2
197080-3-0-6.wav,7,3,dog_bark,pitch_2
207962-3-1-0.wav,7,3,dog_bark,pitch_2
24965-3-1-0.wav,7,3,dog_bark,pitch_2
24965-3-2-0.wav,7,3,dog_bark,pitch_2
24965-3-3-0.wav,7,3,dog_bark,pitch_2
27216-3-0-18.wav,7,3,dog_bark,pitch_2
27216-3-0-9.wav,7,3,dog_bark,pitch_2
27217-3-0-22.wav,7,3,dog_bark,pitch_2
27217-3-0-6.wav,7,3,dog_bark,pitch_2
43784-3-0-0.wav,7,3,dog_bark,pitch_2
43784-3-1-0.wav,7,3,dog_bark,pitch_2
50612-3-0-0.wav,7,3,dog_bark,pitch_2
50614-3-0-0.wav,7,3,dog_bark,pitch_2
65745-3-0-88.wav,7,3,dog_bark,pitch_2
67049-3-0-1.wav,7,3,dog_bark,pitch_2
74513-3-0-0.wav,7,3,dog_bark,pitch_2
81799-3-0-0.wav,7,3,dog_bark,pitch_2
81799-3-0-1.wav,7,3,dog_bark,pitch_2
81799-3-1-0.wav,7,3,dog_bark,pitch_2
85362-3-1-0.wav,7,3,dog_bark,pitch_2
110918-3-0-26.wav,7,3,dog_bark,speed_107
110918-3-0-40.wav,7,3,dog_bark,speed_107
115411-3-2-0.wav,7,3,dog_bark,speed_107
116485-3-0-4.wav,7,3,dog_bark,speed_107
116485-3-2-4.wav,7,3,dog_bark,speed_107
118587-3-0-21.wav,7,3,dog_bark,speed_107
155299-3-1-0.wav,7,3,dog_bark,speed_107
155299-3-1-1.wav,7,3,dog_bark,speed_107
180257-3-0-1.wav,7,3,dog_bark,speed_107
183992-3-0-6.wav,7,3,dog_bark,speed_107
191687-3-0-0.wav,7,3,dog_bark,speed_107
191687-3-0-5.wav,7,3,dog_bark,speed_107
192236-3-0-2.wav,7,3,dog_bark,speed_107
192236-3-0-6.wav,7,3,dog_bark,speed_107
194754-3-0-1.wav,7,3,dog_bark,speed_107
197080-3-0-1.wav,7,3,dog_bark,speed_107
197080-3-0-6.wav,7,3,dog_bark,speed_107
207962-3-1-0.wav,7,3,dog_bark,speed_107
24965-3-1-0.wav,7,3,dog_bark,speed_107
24965-3-2-0.wav,7,3,dog_bark,speed_107
24965-3-3-0.wav,7,3,dog_bark,speed_107
27216-3-0-18.wav,7,3,dog_bark,speed_107
27216-3-0-9.wav,7,3,dog_bark,speed_107
27217-3-0-22.wav,7,3,dog_bark,speed_107
27217-3-0-6.wav,7,3,dog_bark,speed_107
43784-3-0-0.wav,7,3,dog_bark,speed_107
43784-3-1-0.wav,7,3,dog_bark,speed_107
50612-3-0-0.wav,7,3,dog_bark,speed_107
50614-3-0-0.wav,7,3,dog_bark,speed_107
65745-3-0-88.wav,7,3,dog_bark,speed_107
67049-3-0-1.wav,7,3,dog_bark,speed_107
74513-3-0-0.wav,7,3,dog_bark,speed_107
81799-3-0-0.wav,7,3,dog_bark,speed_107
81799-3-0-1.wav,7,3,dog_bark,speed_107
81799-3-1-0.wav,7,3,dog_bark,speed_107
85362-3-1-0.wav,7,3,dog_bark,speed_107
110918-3-0-26.wav,7,3,dog_bark,speed_81
110918-3-0-40.wav,7,3,dog_bark,speed_81
115411-3-2-0.wav,7,3,dog_bark,speed_81
116485-3-0-4.wav,7,3,dog_bark,speed_81
116485-3-2-4.wav,7,3,dog_bark,speed_81
118587-3-0-21.wav,7,3,dog_bark,speed_81
155299-3-1-0.wav,7,3,dog_bark,speed_81
155299-3-1-1.wav,7,3,dog_bark,speed_81
180257-3-0-1.wav,7,3,dog_bark,speed_81
183992-3-0-6.wav,7,3,dog_bark,speed_81
191687-3-0-0.wav,7,3,dog_bark,speed_81
191687-3-0-5.wav,7,3,dog_bark,speed_81
192236-3-0-2.wav,7,3,dog_bark,speed_81
192236-3-0-6.wav,7,3,dog_bark,speed_81
194754-3-0-1.wav,7,3,dog_bark,speed_81
197080-3-0-1.wav,7,3,dog_bark,speed_81
197080-3-0-6.wav,7,3,dog_bark,speed_81
207962-3-1-0.wav,7,3,dog_bark,speed_81
24965-3-1-0.wav,7,3,dog_bark,speed_81
24965-3-2-0.wav,7,3,dog_bark,speed_81
24965-3-3-0.wav,7,3,dog_bark,speed_81
27216-3-0-18.wav,7,3,dog_bark,speed_81
27216-3-0-9.wav,7,3,dog_bark,speed_81
27217-3-0-22.wav,7,3,dog_bark,speed_81
27217-3-0-6.wav,7,3,dog_bark,speed_81
43784-3-0-0.wav,7,3,dog_bark,speed_81
43784-3-1-0.wav,7,3,dog_bark,speed_81
50612-3-0-0.wav,7,3,dog_bark,speed_81
50614-3-0-0.wav,7,3,dog_bark,speed_81
65745-3-0-88.wav,7,3,dog_bark,speed_81
67049-3-0-1.wav,7,3,dog_bark,speed_81
74513-3-0-0.wav,7,3,dog_bark,speed_81
81799-3-0-0.wav,7,3,dog_bark,speed_81
81799-3-0-1.wav,7,3,dog_bark,speed_81
81799-3-1-0.wav,7,3,dog_bark,speed_81
85362-3-1-0.wav,7,3,dog_bark,speed_81
103076-3-0-0.wav,8,3,dog_bark,noise
103076-3-1-0.wav,8,3,dog_bark,noise
103076-3-2-0.wav,8,3,dog_bark,noise
110134-3-0-0.wav,8,3,dog_bark,noise
122199-3-1-6.wav,8,3,dog_bark,noise
144028-3-0-0.wav,8,3,dog_bark,noise
155294-3-0-0.wav,8,3,dog_bark,noise
174873-3-5-13.wav,8,3,dog_bark,noise
189846-3-1-0.wav,8,3,dog_bark,noise
189846-3-4-0.wav,8,3,dog_bark,noise
190996-3-0-1.wav,8,3,dog_bark,noise
196561-3-0-16.wav,8,3,dog_bark,noise
196561-3-0-29.wav,8,3,dog_bark,noise
29936-3-3-0.wav,8,3,dog_bark,noise
30226-3-1-1.wav,8,3,dog_bark,noise
30226-3-1-5.wav,8,3,dog_bark,noise
31325-3-1-0.wav,8,3,dog_bark,noise
44110-3-0-0.wav,8,3,dog_bark,noise
4918-3-0-0.wav,8,3,dog_bark,noise
50613-3-0-0.wav,8,3,dog_bark,noise
52633-3-0-2.wav,8,3,dog_bark,noise
52633-3-0-8.wav,8,3,dog_bark,noise
55013-3-0-1.wav,8,3,dog_bark,noise
61077-3-0-0.wav,8,3,dog_bark,noise
61077-3-2-0.wav,8,3,dog_bark,noise
61077-3-3-0.wav,8,3,dog_bark,noise
62048-3-0-3.wav,8,3,dog_bark,noise
62048-3-0-5.wav,8,3,dog_bark,noise
70168-3-1-11.wav,8,3,dog_bark,noise
71700-3-3-2.wav,8,3,dog_bark,noise
71700-3-4-0.wav,8,3,dog_bark,noise
72221-3-1-0.wav,8,3,dog_bark,noise
95549-3-0-14.wav,8,3,dog_bark,noise
95549-3-0-6.wav,8,3,dog_bark,noise
95549-3-0-7.wav,8,3,dog_bark,noise
103076-3-0-0.wav,8,3,dog_bark,pitch_-1
103076-3-1-0.wav,8,3,dog_bark,pitch_-1
103076-3-2-0.wav,8,3,dog_bark,pitch_-1
110134-3-0-0.wav,8,3,dog_bark,pitch_-1
122199-3-1-6.wav,8,3,dog_bark,pitch_-1
144028-3-0-0.wav,8,3,dog_bark,pitch_-1
155294-3-0-0.wav,8,3,dog_bark,pitch_-1
174873-3-5-13.wav,8,3,dog_bark,pitch_-1
189846-3-1-0.wav,8,3,dog_bark,pitch_-1
189846-3-4-0.wav,8,3,dog_bark,pitch_-1
190996-3-0-1.wav,8,3,dog_bark,pitch_-1
196561-3-0-16.wav,8,3,dog_bark,pitch_-1
196561-3-0-29.wav,8,3,dog_bark,pitch_-1
29936-3-3-0.wav,8,3,dog_bark,pitch_-1
30226-3-1-1.wav,8,3,dog_bark,pitch_-1
30226-3-1-5.wav,8,3,dog_bark,pitch_-1
31325-3-1-0.wav,8,3,dog_bark,pitch_-1
44110-3-0-0.wav,8,3,dog_bark,pitch_-1
4918-3-0-0.wav,8,3,dog_bark,pitch_-1
50613-3-0-0.wav,8,3,dog_bark,pitch_-1
52633-3-0-2.wav,8,3,dog_bark,pitch_-1
52633-3-0-8.wav,8,3,dog_bark,pitch_-1
55013-3-0-1.wav,8,3,dog_bark,pitch_-1
61077-3-0-0.wav,8,3,dog_bark,pitch_-1
61077-3-2-0.wav,8,3,dog_bark,pitch_-1
61077-3-3-0.wav,8,3,dog_bark,pitch_-1
62048-3-0-3.wav,8,3,dog_bark,pitch_-1
62048-3-0-5.wav,8,3,dog_bark,pitch_-1
70168-3-1-11.wav,8,3,dog_bark,pitch_-1
71700-3-3-2.wav,8,3,dog_bark,pitch_-1
71700-3-4-0.wav,8,3,dog_bark,pitch_-1
72221-3-1-0.wav,8,3,dog_bark,pitch_-1
95549-3-0-14.wav,8,3,dog_bark,pitch_-1
95549-3-0-6.wav,8,3,dog_bark,pitch_-1
95549-3-0-7.wav,8,3,dog_bark,pitch_-1
103076-3-0-0.wav,8,3,dog_bark,pitch_-2
103076-3-1-0.wav,8,3,dog_bark,pitch_-2
103076-3-2-0.wav,8,3,dog_bark,pitch_-2
110134-3-0-0.wav,8,3,dog_bark,pitch_-2
122199-3-1-6.wav,8,3,dog_bark,pitch_-2
144028-3-0-0.wav,8,3,dog_bark,pitch_-2
155294-3-0-0.wav,8,3,dog_bark,pitch_-2
